date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:16:19	62790/62790	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/pages-404-alt.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/pages-404-alt.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:20	3084/3084	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/pages-500.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/pages-500.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:21	61706/61706	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/pages-starter.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/pages-starter.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:22	91156/91156	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/pages-preloader.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/pages-preloader.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:23	72214/72214	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/pages-timeline.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/pages-timeline.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:24	34107/34107	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/landing.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/landing.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:25	94730/94730	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/layouts-horizontal.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/layouts-horizontal.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:26	97287/97287	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/layouts-detached.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/layouts-detached.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:27	110876/110876	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-accordions.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-accordions.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:28	111466/111466	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-alerts.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-alerts.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:29	96720/96720	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-avatars.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-avatars.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:30	94986/94986	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-badges.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-badges.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:31	74568/74568	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-breadcrumb.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-breadcrumb.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:32	111145/111145	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-buttons.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-buttons.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:33	108461/108461	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-cards.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-cards.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:34	99534/99534	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-carousel.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-carousel.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:35	171368/171368	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-dropdowns.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-dropdowns.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:36	74242/74242	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-embed-video.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-embed-video.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:37	78483/78483	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-grid.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-grid.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:38	115257/115257	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-list-group.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-list-group.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:39	80475/80475	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-media-object.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-media-object.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:40	237703/237703	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-modals.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-modals.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:41	98291/98291	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-notifications.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-notifications.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:42	100294/100294	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-pagination.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-pagination.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:43	81204/81204	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-popovers.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-popovers.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:44	97450/97450	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-progress.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-progress.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:45	85182/85182	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-ribbons.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-ribbons.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:46	95085/95085	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-spinners.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-spinners.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:47	129988/129988	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-tabs.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-tabs.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:48	79209/79209	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/ui-tooltips.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/ui-tooltips.html	(from https://coderthemes.com/hyper/saas/index.html)
